Epoch,Batch,Loss,Accuracy,Time
0.0,100.0,2.715184659957886,0.2462945556640625,34.46320080757141
0.0,200.0,2.368489029407501,0.3032745361328125,65.59627747535706
0.0,300.0,2.143183139562607,0.3729180908203125,97.08568692207336
0.0,400.0,1.902608449459076,0.43827880859375,128.2929801940918
0.0,500.0,1.6833483135700227,0.4983306884765625,159.45513534545898
0.0,600.0,1.4716126477718354,0.5576812744140625,190.261004447937
0.0,700.0,1.2847464513778686,0.6096234130859375,220.5624828338623
0.0,800.0,1.103333251476288,0.660386962890625,250.9064486026764
0.0,900.0,0.9208400964736938,0.7131451416015625,281.5796625614166
1.0,100.0,0.6910311472415924,0.7817596435546875,330.93386030197144
1.0,200.0,0.5703420230746269,0.8189398193359375,363.46527194976807
1.0,300.0,0.46488758295774457,0.8520037841796875,395.7649447917938
1.0,400.0,0.3907044306397438,0.8761181640625,427.15265917778015
1.0,500.0,0.32822012543678286,0.8960650634765625,459.0473873615265
1.0,600.0,0.28289204344153407,0.910819091796875,491.46558475494385
1.0,700.0,0.2501467314362526,0.9215081787109375,523.483968257904
1.0,800.0,0.22430733263492583,0.9296722412109375,553.884334564209
1.0,900.0,0.20205917447805405,0.9369097900390625,584.1007256507874
2.0,100.0,0.17794592246413232,0.944449462890625,631.9236881732941
2.0,200.0,0.1653617887198925,0.948509521484375,664.3429939746857
2.0,300.0,0.15518696650862693,0.9516845703125,694.8789846897125
2.0,400.0,0.14842798069119453,0.9538348388671875,725.8679947853088
2.0,500.0,0.14018770560622215,0.9564825439453125,756.5455782413483
2.0,600.0,0.13457803405821323,0.9581494140625,787.760933637619
2.0,700.0,0.1288100752979517,0.9600030517578125,818.3630013465881
2.0,800.0,0.12445001728832722,0.96120849609375,848.9647879600525
2.0,900.0,0.12063194096088409,0.9623846435546874,880.0934674739838
3.0,100.0,0.11477150477468967,0.9641357421875,927.753395318985
3.0,200.0,0.1109809298068285,0.9652874755859375,959.0332300662994
3.0,300.0,0.10737419210374355,0.9665283203125,989.1995420455933
3.0,400.0,0.10518258787691594,0.967203369140625,1020.8275425434113
3.0,500.0,0.10230590075254441,0.96802490234375,1051.5554552078247
3.0,600.0,0.1011003889888525,0.9683526611328125,1080.7424733638763
3.0,700.0,0.09864539839327335,0.9692266845703125,1111.1148381233215
3.0,800.0,0.09612782150506974,0.9700238037109375,1141.4375624656677
3.0,900.0,0.09545173406600953,0.9700048828125,1171.1315574645996
