Epoch,Batch,Loss,Accuracy,Time
0.0,10.0,3.368388843536377,0.218707275390625,10.04967451095581
0.0,20.0,2.924966597557068,0.27418670654296873,14.147835969924927
0.0,30.0,2.735068845748901,0.2862945556640625,19.832698106765747
0.0,40.0,2.5951061248779297,0.3044677734375,24.818520307540894
0.0,50.0,2.526119351387024,0.3121917724609375,29.013395071029663
0.0,60.0,2.4913390636444093,0.31262054443359377,33.09995079040527
0.0,70.0,2.441958498954773,0.319989013671875,39.591604232788086
0.0,80.0,2.415584659576416,0.32139434814453127,44.82778239250183
0.0,90.0,2.3846851110458376,0.327264404296875,49.01192665100098
0.0,100.0,2.360260319709778,0.33247528076171873,53.278160572052
0.0,110.0,2.328209137916565,0.33784027099609376,60.25843524932861
0.0,120.0,2.310666227340698,0.3406463623046875,64.30254530906677
0.0,130.0,2.285571646690369,0.3452911376953125,68.42019033432007
0.0,140.0,2.2636708498001097,0.35040740966796874,72.60577511787415
0.0,150.0,2.2458433389663695,0.353704833984375,80.29080820083618
0.0,160.0,2.2229333400726317,0.35907135009765623,84.38069987297058
0.0,170.0,2.2044821262359617,0.3628326416015625,88.51278448104858
0.0,180.0,2.1789121627807617,0.37064666748046876,95.0142343044281
0.0,190.0,2.1621395111083985,0.3753570556640625,99.13218402862549
0.0,200.0,2.135949492454529,0.381536865234375,103.28001403808594
0.0,210.0,2.1151246070861816,0.38601226806640626,107.44147801399231
0.0,220.0,2.091699743270874,0.39175872802734374,111.79315090179443
0.0,230.0,2.064037895202637,0.39907073974609375,119.1907753944397
0.0,240.0,2.0371991395950317,0.40662078857421874,123.40502905845642
0.0,250.0,2.01890287399292,0.41165924072265625,127.67861461639404
0.0,260.0,1.996029222011566,0.4173126220703125,134.54438471794128
0.0,270.0,1.989838671684265,0.41825103759765625,138.55332565307617
0.0,280.0,1.9631779670715332,0.42547760009765623,142.73436832427979
0.0,290.0,1.9377057790756225,0.43242645263671875,146.96371364593506
0.0,300.0,1.9269228100776672,0.43411865234375,154.42712378501892
0.0,310.0,1.9049310326576232,0.440118408203125,158.73753547668457
0.0,320.0,1.889525556564331,0.44490203857421873,163.1473033428192
0.0,330.0,1.8748260736465454,0.44725494384765624,170.1328706741333
0.0,340.0,1.851338505744934,0.4541015625,174.2004578113556
0.0,350.0,1.8367874264717101,0.45699005126953124,178.2865812778473
0.0,360.0,1.8303118348121643,0.4595245361328125,182.39666748046875
0.0,370.0,1.8083895564079284,0.46563262939453126,190.30290412902832
0.0,380.0,1.7940394163131714,0.46859588623046877,194.6543550491333
0.0,390.0,1.7737311840057373,0.4739776611328125,198.8813145160675
0.0,400.0,1.7637199401855468,0.47628326416015626,205.52859926223755
1.0,10.0,1.7522077322006226,0.47971649169921876,213.39173436164856
1.0,20.0,1.7332732439041139,0.48394927978515623,217.59336805343628
1.0,30.0,1.7214553594589233,0.4870697021484375,221.8770775794983
1.0,40.0,1.7027331948280335,0.49243316650390623,229.08764719963074
1.0,50.0,1.7010979652404785,0.49209747314453123,233.33068561553955
1.0,60.0,1.6841994643211364,0.497247314453125,237.64100885391235
1.0,70.0,1.6733361601829528,0.5009735107421875,244.34326720237732
1.0,80.0,1.6589882612228393,0.504498291015625,248.42121648788452
1.0,90.0,1.6478736877441407,0.5063583374023437,252.6920666694641
1.0,100.0,1.6351779699325562,0.510992431640625,256.87070059776306
1.0,110.0,1.6190760016441346,0.5153518676757812,261.15597200393677
1.0,120.0,1.6209680914878846,0.514215087890625,268.24311900138855
1.0,130.0,1.5970228791236878,0.52039794921875,272.3863558769226
1.0,140.0,1.5845980048179626,0.5236557006835938,278.22568678855896
1.0,150.0,1.5753293752670288,0.5265914916992187,282.8589086532593
1.0,160.0,1.569521176815033,0.5285446166992187,287.0988485813141
1.0,170.0,1.554825210571289,0.5305221557617188,291.3193635940552
1.0,180.0,1.5446758151054383,0.5343948364257812,295.5290193557739
1.0,190.0,1.541666841506958,0.5339981079101562,302.5499222278595
1.0,200.0,1.5279094934463502,0.538226318359375,306.78060722351074
1.0,210.0,1.521172571182251,0.5405593872070312,311.06750297546387
1.0,220.0,1.5112838864326477,0.542388916015625,317.6427779197693
1.0,230.0,1.498579978942871,0.5460235595703125,321.7756013870239
1.0,240.0,1.496125090122223,0.546234130859375,325.96630907058716
1.0,250.0,1.4830848693847656,0.5499221801757812,330.19910407066345
1.0,260.0,1.4778233289718627,0.5513687133789062,334.3263053894043
1.0,270.0,1.4650233387947083,0.5535980224609375,341.2679395675659
1.0,280.0,1.4602358222007752,0.5557876586914062,345.52315497398376
1.0,290.0,1.4477223873138427,0.5586090087890625,349.9487054347992
1.0,300.0,1.4386103391647338,0.5610870361328125,355.7847731113434
1.0,310.0,1.4252605676651,0.56510009765625,360.128630399704
1.0,320.0,1.4213566422462462,0.565399169921875,364.2736978530884
1.0,330.0,1.4108348608016967,0.5674423217773438,368.42269015312195
1.0,340.0,1.4046988487243652,0.5697189331054687,374.72855281829834
1.0,350.0,1.3960050821304322,0.5734527587890625,379.91499066352844
1.0,360.0,1.4053852677345275,0.5693145751953125,384.0843024253845
1.0,370.0,1.3891850113868713,0.573779296875,390.42746663093567
1.0,380.0,1.3768221497535706,0.5774795532226562,394.58918857574463
1.0,390.0,1.3640109300613403,0.5806228637695312,398.7836821079254
1.0,400.0,1.354822289943695,0.5824981689453125,403.0684609413147
