Epoch,Batch,Loss,Accuracy,Time
0.0,10.0,3.4317776918411256,0.21312255859375,3.0028836727142334
0.0,20.0,2.967509365081787,0.2751708984375,4.267583608627319
0.0,30.0,2.7877781867980955,0.28922119140625,5.533223628997803
0.0,40.0,2.6454591035842894,0.2996826171875,6.813483238220215
0.0,50.0,2.5870235204696654,0.30308837890625,8.05300259590149
0.0,60.0,2.547651433944702,0.30457763671875,9.427358150482178
0.0,70.0,2.476888155937195,0.31502685546875,10.549286603927612
0.0,80.0,2.453921604156494,0.31756591796875,11.748077630996704
0.0,90.0,2.4393022537231444,0.31968994140625,12.98528790473938
0.0,100.0,2.4070600271224976,0.32554931640625,14.235840797424316
0.0,110.0,2.409895181655884,0.3220947265625,15.66432809829712
0.0,120.0,2.3800141334533693,0.32882080078125,17.095950841903687
0.0,130.0,2.3612328290939333,0.3299560546875,18.43779993057251
0.0,140.0,2.352945113182068,0.32822265625,19.869104146957397
0.0,150.0,2.332221174240112,0.3357177734375,21.459532022476196
0.0,160.0,2.304581093788147,0.3424560546875,22.81430745124817
0.0,170.0,2.301051449775696,0.341015625,23.954182624816895
0.0,180.0,2.2863828897476197,0.34539794921875,25.187291860580444
0.0,190.0,2.2635123491287232,0.34765625,26.458050966262817
0.0,200.0,2.259855127334595,0.35054931640625,27.73691439628601
0.0,210.0,2.2357446908950807,0.3549072265625,29.206106424331665
0.0,220.0,2.2129781246185303,0.3599853515625,30.883917093276978
0.0,230.0,2.2080235958099363,0.36290283203125,32.196951150894165
0.0,240.0,2.1878356456756594,0.3676513671875,33.469149589538574
0.0,250.0,2.180422782897949,0.369140625,34.765369176864624
0.0,260.0,2.172364354133606,0.37210693359375,36.035836696624756
0.0,270.0,2.14051616191864,0.3807861328125,37.327919244766235
0.0,280.0,2.1240521669387817,0.38487548828125,38.574706077575684
0.0,290.0,2.105752205848694,0.387353515625,39.893224239349365
0.0,300.0,2.084877371788025,0.39166259765625,40.99943494796753
0.0,310.0,2.0865673661231994,0.39462890625,42.2467622756958
0.0,320.0,2.06840295791626,0.400244140625,43.48527908325195
0.0,330.0,2.042762565612793,0.4076416015625,44.67979335784912
0.0,340.0,2.0333880305290224,0.408056640625,45.90760779380798
0.0,350.0,2.000023972988129,0.41529541015625,47.16724705696106
0.0,360.0,2.0244866967201234,0.41300048828125,48.579314947128296
0.0,370.0,2.0012417316436766,0.41641845703125,49.8424072265625
0.0,380.0,1.9895804047584533,0.419287109375,51.102360010147095
0.0,390.0,1.979835867881775,0.41875,52.35721564292908
0.0,400.0,1.9608312606811524,0.42996826171875,53.63541078567505
0.0,410.0,1.9721348762512207,0.42255859375,54.93102955818176
0.0,420.0,1.938864278793335,0.4322509765625,56.3199405670166
0.0,430.0,1.9558261156082153,0.426904296875,57.64623832702637
0.0,440.0,1.9127391457557679,0.43778076171875,58.90295696258545
0.0,450.0,1.9145477175712586,0.43887939453125,60.18702816963196
0.0,460.0,1.9033698201179505,0.440625,61.45941948890686
0.0,470.0,1.885652208328247,0.444189453125,62.84599494934082
0.0,480.0,1.8849958658218384,0.4429931640625,64.141042470932
0.0,490.0,1.8713012099266053,0.44854736328125,65.49268531799316
0.0,500.0,1.8676656007766723,0.44981689453125,66.76596260070801
0.0,510.0,1.8637278199195861,0.4527099609375,68.16585850715637
0.0,520.0,1.8301028251647948,0.4607177734375,69.44662308692932
0.0,530.0,1.8458308577537537,0.45447998046875,70.73532342910767
0.0,540.0,1.8415268659591675,0.45889892578125,72.00171875953674
0.0,550.0,1.8033618092536927,0.466552734375,73.24022912979126
0.0,560.0,1.8095108151435852,0.4651123046875,74.46060156822205
0.0,570.0,1.819807755947113,0.46231689453125,75.82953000068665
0.0,580.0,1.7944432854652406,0.46875,77.1877052783966
0.0,590.0,1.7835691928863526,0.47164306640625,78.50931859016418
0.0,600.0,1.77619811296463,0.47294921875,79.83202290534973
0.0,610.0,1.7698898315429688,0.47196044921875,81.16736459732056
0.0,620.0,1.7606551766395568,0.4763427734375,82.39507126808167
0.0,630.0,1.7639881014823913,0.47769775390625,83.61996793746948
0.0,640.0,1.738358497619629,0.4821044921875,84.91033577919006
0.0,650.0,1.743933343887329,0.48336181640625,86.36033487319946
0.0,660.0,1.7388204336166382,0.4826904296875,87.69539213180542
0.0,670.0,1.720615816116333,0.48846435546875,89.03631949424744
0.0,680.0,1.7219125270843505,0.48787841796875,90.39292240142822
0.0,690.0,1.71115300655365,0.4901611328125,92.15699172019958
0.0,700.0,1.7024792551994323,0.49580078125,93.49637341499329
0.0,710.0,1.6914973735809327,0.49544677734375,94.95771265029907
0.0,720.0,1.6763561964035034,0.49918212890625,96.30502486228943
0.0,730.0,1.6825520277023316,0.4986328125,97.73457288742065
0.0,740.0,1.6823593616485595,0.49876708984375,99.04771733283997
0.0,750.0,1.6406930327415465,0.5111083984375,100.38581228256226
0.0,760.0,1.6575027585029602,0.50391845703125,101.71673250198364
0.0,770.0,1.6463479042053222,0.5076416015625,103.06123447418213
0.0,780.0,1.650000274181366,0.50732421875,104.38882160186768
0.0,790.0,1.6385772943496704,0.50970458984375,105.91256022453308
0.0,800.0,1.624766743183136,0.51324462890625,107.28891444206238
0.0,810.0,1.6284563660621643,0.51041259765625,108.72638726234436
0.0,820.0,1.6432331085205079,0.50772705078125,110.052561044693
0.0,830.0,1.6129336476325988,0.5175537109375,111.40312838554382
0.0,840.0,1.627983033657074,0.51221923828125,112.75087022781372
0.0,850.0,1.6198172330856324,0.51383056640625,114.08812069892883
0.0,860.0,1.6143160343170166,0.514306640625,115.42780685424805
0.0,870.0,1.6061089634895325,0.51943359375,116.76622176170349
0.0,880.0,1.6029292106628419,0.51611328125,118.10535502433777
0.0,890.0,1.5937339544296265,0.520263671875,119.42611765861511
0.0,900.0,1.5811513900756835,0.5258056640625,120.84296441078186
0.0,910.0,1.5934481501579285,0.5199951171875,122.44955205917358
0.0,920.0,1.5675753474235534,0.52808837890625,123.77604556083679
0.0,930.0,1.5596275448799133,0.5307373046875,125.10659074783325
0.0,940.0,1.5481038331985473,0.53489990234375,126.84785485267639
0.0,950.0,1.5436850786209106,0.5360595703125,128.20481872558594
0.0,960.0,1.5840799689292908,0.52181396484375,129.60140371322632
0.0,970.0,1.5445348620414734,0.53216552734375,131.0273895263672
0.0,980.0,1.5423827767372131,0.53294677734375,132.35591769218445
0.0,990.0,1.5449622035026551,0.53311767578125,133.6764965057373
0.0,1000.0,1.541533064842224,0.5350830078125,135.15053510665894
0.0,1010.0,1.5335023522377014,0.5365478515625,136.66365909576416
0.0,1020.0,1.538633358478546,0.53348388671875,138.02894020080566
0.0,1030.0,1.536167323589325,0.535107421875,139.292231798172
0.0,1040.0,1.509025013446808,0.543408203125,140.55260610580444
0.0,1050.0,1.5147811412811278,0.54127197265625,141.8721673488617
